PROCESSDATA	2411PDIC10321 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-06-05 21:55:00	751
tagname	2411PDIC10321.MV	2411PDIC10321.PV	2411PDIC10321.SV	2411PDIC10321.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	再生器再生滑阀差压_OP	再生器再生滑阀差压_PV	再生器再生滑阀差压_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=5.544873280277777	fsMin=0	fsGridNum=10	fdMax=5.544873280277777tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-06-05 22:42:30	61.800721248	61.925545328	15	1	0	0	0	0
2024-06-05 22:42:40	60.76225666857143	59.958687142857144	15	1	0	0	0	0
2024-06-05 22:42:50	62.10910424571429	62.45863962	15	1	0	0	0	0
2024-06-05 22:43:00	60.85274204050633	60.0137747	15	1	0	0	0	0
2024-06-05 22:43:10	60.61387103098591	59.449292873239436	15	1	0	0	0	0
2024-06-05 22:43:20	60.32659663770492	58.859897586885246	15	1	0	0	0	0
2024-06-05 22:43:30	60.13393900487805	58.43321332682927	15	1	0	0	0	0
2024-06-05 22:43:40	60.90054692911392	59.89423973670886	15	1	0	0	0	0
2024-06-05 22:43:50	61.09332749	60.32644248	15	1	0	0	0	0
2024-06-05 22:44:00	60.348422	59.02992098	15	1	0	0	0	0
2024-06-05 22:44:10	60.348422	59.02992098	15	1	0	0	0	0
2024-06-05 22:44:20	60.348422	59.02992098	15	1	0	0	0	0
2024-06-05 22:44:30	60.348422	59.02992098	15	1	0	0	0	0
2024-06-05 22:44:40	60.348422	59.02992098	15	1	0	0	0	0
2024-06-05 22:44:50	60.348422	59.02992098	15	1	0	0	0	0
2024-06-05 22:45:00	60.348422	59.02992098	15	1	0	0	0	0
2024-06-05 22:45:10	60.897775779999996	60.167510826666664	15	1	0	0	0	0
2024-06-05 22:45:20	61.905641312	62.133827264000004	15	1	0	0	0	0
2024-06-05 22:45:30	62.184289130434784	62.65565971304348	15	1	0	0	0	0
2024-06-05 22:45:40	61.3668015	61.077063998	15	1	0	0	0	0
2024-06-05 22:45:50	63.33620974683544	64.7418903113924	15	1	0	0	0	0
2024-06-05 22:46:00	61.19740515714286	60.58702709714286	15	1	0	0	0	0
2024-06-05 22:46:10	61.906181840740736	61.7810263308642	15	1	0	0	0	0
2024-06-05 22:46:20	62.34353100169491	62.54681397288136	15	1	0	0	0	0
